image_filename,total_spikes,active_neurons,mean_firing_rate,firing_rate_variance,temporal_burstiness,synchrony,response_latency,early_response_strength,late_response_strength,persistent_activity,trial_variance,entropy,left_right_balance,recurrent_fraction,burst_phase,population_0,population_1,population_2,population_3,population_4,population_5,population_6,normalized_total_spikes,normalized_active_neurons,normalized_mean_firing_rate,normalized_firing_rate_variance,normalized_temporal_burstiness,normalized_synchrony,normalized_response_latency,normalized_early_response_strength,normalized_late_response_strength,normalized_persistent_activity,normalized_trial_variance,normalized_entropy,normalized_left_right_balance,normalized_recurrent_fraction,normalized_burst_phase,normalized_population_0,normalized_population_1,normalized_population_2,normalized_population_3,normalized_population_4,normalized_population_5,normalized_population_6
01.png,473401,10148,3.4146308037420927,271.3030053799991,0.2631915398224943,655.8477252477288,0.0,289380.0,509080.0,1.0083347239796001,0.006977901228839128,0.7508235266966446,-0.0365257405809606,0.8818570302977814,0.7755102040816326,59081,56625,58846,60839,59131,64139,58811,0.7739881639959926,0.8448844884488449,0.7739881639959925,0.7318140207193643,0.18183327992614995,0.14080498794296084,0.5,0.6000160266041629,0.8525179856115108,0.14136603396882141,0.13955895229543722,0.63969690651807,0.2757741521368957,0.01853584852433317,0.8999999999999999,0.7440804966816528,0.7424909891870244,0.7429574449867283,0.7403830071918381,0.7425843411839592,0.7417426863793646,0.7456600206256445
02.png,465683,10195,3.3589610427080405,262.27948805710224,0.3082645593243493,885.0495277259422,0.0,263152.0,509216.0,1.0384889864278204,0.00316124418370362,0.751123899344226,0.037331381365680226,0.8895944236744738,0.8163265306122449,58791,56072,58424,60393,58623,63781,58185,0.7317354910408785,1.0,0.7317354910408786,0.682941960394625,0.287013205299771,0.24748596692456754,0.5,0.5343369994190356,0.8619258439402324,0.20181535090123187,0.06322436236238838,0.7723480448718287,0.833658236756962,0.3139186315775918,1.0,0.7316634553628774,0.7178836826413919,0.7248908296943232,0.7217344037464459,0.7210269467430511,0.7276659326832338,0.7187607425232039
03.png,496467,10130,3.581005344816394,298.56163142748466,0.2500981108673797,621.070933657222,0.0,376028.0,510572.0,0.9708332410143408,0.00021626384698728195,0.750837615026095,0.0225758329189458,0.8902505101043977,0.7959183673469388,62440,60058,62242,64446,62631,67899,62264,0.9002644213661223,0.7854785478547854,0.9002644213661224,0.8794488252962728,0.15127917248883735,0.12461828202441892,0.5,0.8169962137147665,0.9557277255118982,0.06618797139491323,0.004323637538119483,0.6459186212918483,0.7222013396926448,0.3389653916632519,0.95,0.8879040890601584,0.8952520802741067,0.8883466050175529,0.8912025422311424,0.8911096965839168,0.8895879207297892,0.8940357511172224
04.png,401324,9945,2.894741018039657,200.8037489860447,0.33324866409255993,891.3781046735306,0.0,236752.0,499288.0,1.2011907253657061,0.04999913694289378,0.7493750095120579,0.05935302390998594,0.907565956683378,0.7551020408163265,51736,49245,51305,53130,51467,56022,51323,0.3793981266047311,0.17491749174917492,0.3793981266047311,0.3499846532960966,0.3453147414313579,0.2504315754539479,0.5,0.46822725724703007,0.17515218594355286,0.5279784928251705,1.0,0.0,1.0,1.0,0.8499999999999999,0.4295868122457718,0.41409691629955947,0.420113023375289,0.41804649606957683,0.41735624867388077,0.4225778546712803,0.42389996562392573
05.png,488913,10014,3.526518512106983,292.3994276840589,0.26650004081707085,694.4742390159396,0.0,359784.0,505616.0,0.9853968565641196,4.3997776279680015e-05,0.7501332691031957,-0.046271431522412726,0.8938952328941959,0.5918367346938775,61952,59209,61608,63685,61816,67244,61523,0.8589095766520861,0.40264026402640263,0.858909576652086,0.8460738582733961,0.1895538163258422,0.158783530253207,0.5,0.7763186890237794,0.6128942999446596,0.0953832008773813,0.0008782507215066448,0.33486403885975163,0.2021595063646152,0.4781063540901166,0.44999999999999996,0.8670092057375295,0.8574734125394918,0.861203870194366,0.8593828399397893,0.856524506683641,0.8638329663416169,0.8621949123410106
06.png,484347,9989,3.4935840564343366,287.44877013696146,0.2729944252274334,721.9284662029496,0.0,350576.0,505432.0,0.9916581844559101,3.537720561440899e-06,0.7501679120875466,-0.011910112359550562,0.8967496443665388,0.7346938775510204,61695,58745,61386,63263,61373,66743,61133,0.8339127245254923,0.3201320132013201,0.8339127245254921,0.8192607181606226,0.20470875547078737,0.17156198051767238,0.5,0.7532604122843921,0.6001660210293304,0.1079350911714491,6.903424609486579e-05,0.3501631393175677,0.4617097377067015,0.5870763861967454,0.8,0.8560051380860629,0.836826413918925,0.8516996318177926,0.8417377487874227,0.8377254402715892,0.8441333752752438,0.8454365761430045
07.png,473790,10178,3.417436652024322,269.0352115107394,0.30233025618219206,866.1220794022669,0.0,281848.0,508356.0,1.011080858608244,0.002007457583929433,0.7516393899863534,0.04081442047258803,0.8813714936997404,0.7142857142857143,59104,56673,58871,60807,59266,64131,58733,0.7761177687873296,0.9438943894389439,0.7761177687873294,0.7195314755857385,0.2731652410733925,0.238676268680657,0.5,0.5811547168299377,0.8024349750968456,0.14687112509121303,0.04014819232079054,1.0,0.859967576095381,0.0,0.75,0.7450652965103832,0.7446268855960486,0.7440277421012073,0.7390449908011373,0.7483131763208147,0.7414281220509594,0.7423083533860433
08.png,332022,9892,2.3948672451474695,136.18415732608898,0.613802594153078,2501.809838866099,0.0,49772.0,496756.0,1.4366517881345213,0.012674909627535789,0.7497352295600362,0.0022371364653243847,0.8873839685322057,0.5306122448979592,41703,39939,41492,43132,41632,45275,41458,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.25350128319307874,0.15908106083205442,0.568571808046509,0.22953228078090224,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09.png,496690,10049,3.5826138388188027,302.1627646794703,0.22515517893968692,503.5925466588818,0.0,400552.0,506024.0,0.9717395827041683,0.00018765397885703614,0.750419674613295,-0.022593764121102575,0.9006341983933641,0.7346938775510204,63375,60568,63068,65224,63324,68844,62933,0.9014852487914904,0.5181518151815182,0.9014852487914902,0.8989528385574748,0.09307371503893062,0.06993847934112948,0.5,0.8784081575415189,0.6411178749308246,0.06800488653755744,0.003751429313504589,0.46134698346666436,0.3810101500934843,0.7353731475868069,0.8,0.9279383429672448,0.9179459796199885,0.9237092216799383,0.9237330657300552,0.9205177169531085,0.9267458320226486,0.9227827432107253
10.png,476127,10025,3.4342933806504665,278.6612078531368,0.2574195675096042,631.0095298523291,0.0,314704.0,506776.0,1.0164234892511173,0.003591783357871205,0.7499467646916926,0.007987220447284345,0.8984199593805854,0.7755102040816326,60667,57816,60328,62401,60588,65747,60215,0.7889118212226888,0.4389438943894389,0.7889118212226889,0.7716666083834154,0.16836412201665146,0.1292441582624458,0.5,0.6634312959512791,0.6931377974543442,0.1575813314356203,0.07183530930405398,0.2524996069013546,0.6120054032667752,0.6508423437233395,0.8999999999999999,0.8119888674801969,0.7954879188359365,0.8064046579330422,0.8056949322629202,0.8044133248461701,0.8049701163888016,0.8059900309384668
