image_filename,total_spikes,active_neurons,mean_firing_rate,firing_rate_variance,temporal_burstiness,synchrony,response_latency,early_response_strength,late_response_strength,persistent_activity,trial_variance,entropy,left_right_balance,recurrent_fraction,burst_phase,population_0,population_1,population_2,population_3,population_4,population_5,population_6,normalized_total_spikes,normalized_active_neurons,normalized_mean_firing_rate,normalized_firing_rate_variance,normalized_temporal_burstiness,normalized_synchrony,normalized_response_latency,normalized_early_response_strength,normalized_late_response_strength,normalized_persistent_activity,normalized_trial_variance,normalized_entropy,normalized_left_right_balance,normalized_recurrent_fraction,normalized_burst_phase,normalized_population_0,normalized_population_1,normalized_population_2,normalized_population_3,normalized_population_4,normalized_population_5,normalized_population_6
01.png,495154,10015,3.5715347052416706,301.546522295752,0.217543017312617,468.662908266923,0.0,402560.0,505568.0,0.9765177433014107,0.0002612964903180433,0.7502199454946312,0.02468066681099805,0.9072470382951566,0.8367346938775511,63729,60905,63340,65527,63539,69012,63175,1.0,0.49859154929577465,1.0,1.0,0.0,0.006879422881071907,0.5,1.0,1.0,0.0,0.0938161131666402,0.8424070429312908,0.7142924890125534,0.32011557330677254,1.0,1.0,1.0,0.9828680203045685,1.0,1.0,1.0,1.0
02.png,485630,10027,3.5028383066813813,291.55388190282906,0.2585962159050263,649.501015176163,0.0,367100.0,504148.0,0.9917564126323882,1.4986654086448143e-07,0.7499063799388447,0.05106331851495855,0.910164116714371,0.8367346938775511,62739,59878,62328,64504,62496,67897,62161,0.8614045810413574,0.532394366197183,0.8614045810413581,0.8580450328666399,0.24399297088730404,0.23115973554929437,0.5,0.8452825578554225,0.8681767545488303,0.10093007959018137,0.0,0.7124366955917987,0.8974366276809611,0.45504108588871284,1.0,0.8750473305566073,0.8662412086480854,0.8544416243654822,0.8756533365746931,0.868821531882782,0.8711429562001618,0.8716293201671098
03.png,477112,9855,3.4413981635759057,286.9109676164712,0.2391848203381594,545.9056178004327,0.0,354592.0,501840.0,1.015219347518682,0.0015503435845152565,0.7484649615178492,0.049427609427609424,0.9200166837136773,0.8367346938775511,62256,59316,62008,64090,62027,67497,61757,0.73744870339649,0.04788732394366197,0.7374487033964902,0.7920880166019783,0.12862451639849298,0.1026779210052029,0.5,0.7907082271632517,0.6539175640549573,0.25633182983873537,0.5569022764766428,0.11498059947054765,0.8860817974206777,0.9107582321515536,1.0,0.814085573646346,0.7930450638187028,0.8138324873096446,0.8253312264494955,0.8098352408502075,0.8249162140298163,0.820483605519686
04.png,489013,9948,3.5272398098659106,297.0835254066896,0.2176054126531358,463.11600227396815,0.0,391936.0,499484.0,0.9778335817929859,0.0006966422512982317,0.7494537969043613,0.05365853658536585,0.9109594223466452,0.7755102040816326,63300,60245,63062,64868,62924,68466,62606,0.9106347681830088,0.30985915492957744,0.9106347681830088,0.936598881597717,0.00037083650055764507,0.0,0.5,0.9536458515131419,0.435202376531749,0.008715175898759572,0.25021272510822484,0.524844745180615,0.9154522154806545,0.49182687107264084,0.8999999999999999,0.9458538432411965,0.9140401146131805,0.9475888324873096,0.919897897167862,0.922651238837882,0.9369004969374783,0.9279655652614255
05.png,485468,9908,3.501669804311918,294.5322698767324,0.246459022100426,589.7664264585925,0.0,376028.0,502552.0,0.991716584134622,0.00010855165104506223,0.7492031404301993,-0.06539714357303934,0.914385706163949,0.5918367346938775,63017,60028,62600,64736,62821,68270,62433,0.8590471201140895,0.19718309859154928,0.85904712011409,0.9003558686738886,0.17185754475349324,0.15707528253404412,0.5,0.8842367970958847,0.7200148533234311,0.10066628402101535,0.03894300426104259,0.4209496954580457,0.08898676989698227,0.6503049898835241,0.6,0.9101350498548529,0.8857775462359989,0.8889593908629442,0.9038531664033062,0.9096968934725191,0.914249393274009,0.9060640587416129
06.png,491214,10101,3.543115573539913,297.2995912164627,0.23532243499722735,544.0356994711063,0.0,388156.0,504408.0,0.9841060447517105,0.00022462089538925596,0.7501557383058438,-0.05903175429463821,0.907333667200039,0.3877551020408163,63291,60390,62876,65055,62954,68436,62693,0.9426642218923718,0.7408450704225352,0.9426642218923724,0.9396683020630734,0.10566906088327199,0.10035879770352053,0.5,0.9371531292540752,0.8923134051243966,0.05025949790616755,0.0806405196455508,0.8157936905576225,0.13317428181819252,0.3241224760073249,0.26666666666666666,0.9447179098826202,0.9329252409481635,0.923984771573604,0.9426279324176492,0.9264243491384732,0.9334334912747024,0.9389796176731232
07.png,471936,10193,3.4040637915737997,272.9416379983974,0.2963893047661629,829.1596489354489,0.0,310704.0,503240.0,1.0249977398065275,0.0005704738554464851,0.7505847202919547,-0.022302320342419465,0.90568636425278,0.22448979591836735,60544,58033,60347,62325,60428,65632,60117,0.6621263715474839,1.0,0.6621263715474844,0.5936403942685297,0.4686100128330099,0.45397723370692117,0.5,0.5992181227966072,0.7838841440772373,0.3210969277905632,0.2048871209243453,0.993603200270378,0.38814412413876026,0.2479287086157302,0.0,0.5980058058816105,0.6259442563167491,0.6030456852791878,0.610793727968883,0.6087284618287008,0.6093840286605802,0.6128623876440056
08.png,426436,9838,3.075873311261622,231.15349135985429,0.3857986782979125,1269.419974111004,0.0,173368.0,494796.0,1.1275001797846962,0.0026712556785226057,0.7481875601234875,0.042790247053124494,0.9219460833513118,0.5714285714285714,55806,53227,55595,57300,55588,60359,55276,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.9595864633914072,0.0,0.8400062918670546,1.0,0.5666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09.png,487626,9933,3.5172354099495813,297.70101173542747,0.2288181447221751,510.6199392157104,0.0,391320.0,499884.0,0.9918667175253165,0.00014868806232098752,0.7490061413993173,-0.040679711637487126,0.9201396151968927,0.22448979591836735,63627,60807,63475,65406,63385,68891,63093,0.8904508280217701,0.2676056338028169,0.8904508280217706,0.9453708625811779,0.06701187552045267,0.05891566778904993,0.5,0.9509581486264791,0.47233568510954327,0.10166066054712933,0.05336188530151835,0.33929521524879136,0.2605712198881157,0.9164442614595225,0.0,0.9871260886028019,0.9872362594425632,1.0,0.9852923301324906,0.9806313671236323,0.9860164104934704,0.989618939106216
10.png,491774,10056,3.547154840989909,295.42704055299754,0.22864539893909305,514.1862897997861,0.0,382268.0,505056.0,0.9793251913819492,0.000751806990905594,0.7505206685361189,0.06583798588433583,0.9003261660844208,0.6530612244897959,62829,59910,62410,64595,62678,68108,62227,0.9508134695421869,0.6140845070422535,0.9508134695421876,0.9130669377153671,0.06598518921420624,0.0633387522691503,0.5,0.911462878285455,0.9524693650204233,0.018594534211595227,0.270030486406293,0.9670542735784765,1.0,0.0,0.6999999999999998,0.8864066641423703,0.8704089606668404,0.8648477157360406,0.8867144767229853,0.8917117343730349,0.8955275626950191,0.8799848082035701
