image_filename,total_spikes,active_neurons,mean_firing_rate,firing_rate_variance,temporal_burstiness,synchrony,response_latency,early_response_strength,late_response_strength,persistent_activity,trial_variance,entropy,left_right_balance,recurrent_fraction,burst_phase,population_0,population_1,population_2,population_3,population_4,population_5,population_6,normalized_total_spikes,normalized_active_neurons,normalized_mean_firing_rate,normalized_firing_rate_variance,normalized_temporal_burstiness,normalized_synchrony,normalized_response_latency,normalized_early_response_strength,normalized_late_response_strength,normalized_persistent_activity,normalized_trial_variance,normalized_entropy,normalized_left_right_balance,normalized_recurrent_fraction,normalized_burst_phase,normalized_population_0,normalized_population_1,normalized_population_2,normalized_population_3,normalized_population_4,normalized_population_5,normalized_population_6
01.png,498384,10054,3.5948326228550407,303.85661277195464,0.2174619553623521,471.368617130566,0.0,406736.0,505452.0,0.9676741896476077,0.0003372126360153569,0.7504408342658953,-0.037606657537132625,0.9046237439404154,0.1836734693877551,63848,61053,63596,65818,63796,69297,63442,1.0,0.8173913043478261,1.0,1.0,0.0,0.0,0.5,1.0,0.7101538461538461,0.04153085431807997,0.016057846799756994,0.9148692064720155,0.19601057119234397,0.19031132020572686,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
02.png,479285,10000,3.457071963877408,287.39672288312096,0.264836722725382,672.3265207548743,0.0,358176.0,502452.0,1.0051778517305292,6.133576176432389e-06,0.7492392249078171,-0.0455343872449669,0.9173727531635666,0.40816326530612246,62308,59475,62145,64073,62253,67562,61867,0.6833982594280978,0.5826086956521739,0.6833982594280975,0.7570239079775378,0.5383694414989425,0.5045727100402682,0.5,0.6984225562041982,0.4793846153846154,0.31556622025910586,0.0002801675429704175,0.4210062856441832,0.1403661498258677,0.6029649058876769,0.3548387096774193,0.8035964800408111,0.7954633830200908,0.8145923843598262,0.7886129618413082,0.8079412496888225,0.7983261652911775,0.8016872324351548
03.png,496436,10096,3.580781742511126,301.34775232708506,0.21997478606647658,480.4399037942454,0.0,401404.0,501396.0,0.9619904009110272,0.00028317988857906313,0.7506479645319059,-0.023753236519193966,0.9040843129829425,0.6530612244897959,63536,60871,63407,65437,63436,69015,63118,0.9677082469954413,1.0,0.9677082469954413,0.9629649341252463,0.02855594524389378,0.02277652987464389,0.5,0.9668861011054527,0.39815384615384614,0.0,0.013482898813534122,1.0,0.2932471855697993,0.1728512874351128,0.7419354838709676,0.9602091569952812,0.9764095917044718,0.9758497316636852,0.9538461538461539,0.9551904406273338,0.967220736952226,0.9592042306723747
04.png,487643,10024,3.517358030568599,297.48971052805797,0.2240895283851001,489.7507562294547,0.0,390352.0,500856.0,0.9913263049676369,0.0004432851015278682,0.7491752248238372,-0.04088739842641558,0.9168202968154983,0.20408163265306123,63397,60469,63147,65199,63212,68721,62936,0.8219477828429341,0.6869565217391305,0.8219477828429341,0.9060136467522458,0.07531610148939202,0.04615457055525081,0.5,0.8982486647621414,0.3566153846153846,0.21435440586013335,0.021112764315975575,0.394702172585271,0.17298318060698054,0.585083273756674,0.032258064516129024,0.9424818262976661,0.924303305249514,0.9426271403015589,0.925015142337977,0.9273089370176749,0.9330466116470999,0.9362880886426593
05.png,490051,10068,3.534726880603582,295.58498371622227,0.24605534537852886,593.385437393251,0.0,379756.0,503908.0,0.9822106950773151,0.0001272027116935248,0.750272236428434,-0.0655325266562837,0.9098501992649745,0.4897959183673469,63187,60372,62885,64996,63118,68596,62719,0.861864898466639,0.8782608695652174,0.8618648984666395,0.8778966252997388,0.3249368444515775,0.3063644502658519,0.5,0.8324431747608992,0.5913846153846154,0.14774759059641793,0.006049756199572412,0.8455752883661773,0.0,0.3594786250790639,0.48387096774193544,0.9156995281214131,0.9117303953337654,0.9091489905443394,0.9004239854633556,0.9156086631814787,0.918516796466349,0.908964996222614
06.png,438059,9912,3.1597097497818076,236.1137753930736,0.2954632626589761,764.8382190070287,0.0,245716.0,499856.0,1.0988474155307846,0.02098426964075835,0.7499484766508921,-0.00335362066823997,0.9008695175763995,0.5306122448979592,56007,53338,55770,57563,55762,60694,55500,0.0,0.2,0.0,0.0,0.8864111125586562,0.7368545832866343,0.5,0.0,0.2796923076923077,1.0,1.0,0.7125096224669696,0.43643128265158915,0.06879638963687434,0.5483870967741936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07.png,478582,9866,3.4520012406321454,288.6033968959369,0.25380228423853696,616.5629286517253,0.0,365964.0,498448.0,1.0026146686113004,8.29965916538533e-05,0.7486728226788,0.058806319485078994,0.9219924694200785,0.7959183673469388,62515,59668,62294,64412,62386,67851,62123,0.6717447161210112,0.0,0.6717447161210114,0.7748364776823923,0.41297348039807374,0.364559372512286,0.5,0.7467892187305925,0.17138461538461539,0.2968373072665911,0.003943099307673923,0.18821427440917674,0.8727294448591313,0.752493582564848,0.9677419354838709,0.8299961739574034,0.8204795852235904,0.8336314847942755,0.8296789824348879,0.8244958924570575,0.8319190979890736,0.8339209267187107
08.png,466021,10020,3.3613990291332163,272.17988057504976,0.3054587169005401,869.6420465601334,0.0,305428.0,499668.0,1.031455664015141,0.0002208150044730656,0.7491093141983999,0.008840353614144566,0.9128494209488414,0.1836734693877551,60279,57544,59928,62113,60208,65402,59933,0.4635225859925404,0.6695652173913044,0.46352258599253987,0.5323973216572094,1.0,1.0,0.5,0.370835921003602,0.2652307692307692,0.5075754669727068,0.010510880170042093,0.3676128246426486,0.5220203060047003,0.45655593990720633,0.0,0.5448284657569188,0.5451717433570966,0.5313059033989267,0.5511811023622047,0.5533980582524272,0.547250958967802,0.5581717451523546
09.png,497845,10089,3.5909448279344196,302.7298456576936,0.22381466453823984,498.7710321485603,0.0,403084.0,503696.0,0.9652267941494508,0.00013624276578179766,0.7505531738133134,-0.024971025181751132,0.9000010043286565,0.673469387755102,63479,60687,63244,65273,63435,68933,63010,0.9910650642353916,0.9695652173913043,0.9910650642353919,0.9833669926171071,0.07219253373467437,0.0688030207218237,0.5,0.977319587628866,0.575076923076923,0.023647989453924528,0.006480562889485582,0.9610408983279757,0.2846995750971964,0.04068478507056535,0.7741935483870968,0.9529396760617268,0.9525599481529488,0.955021722463583,0.9339794064203513,0.9550659696290764,0.9576891781936534,0.9456056408964997
10.png,481188,9888,3.4707982602298055,292.5026257168368,0.22871729418605583,503.43428996566837,0.0,380468.0,496220.0,0.9991382439573168,0.00048471935401640364,0.7485943059789669,0.013649317534123294,0.9248381090135248,0.7551020408163265,63111,60225,62889,64919,62914,68410,62553,0.7149440530460008,0.09565217391304348,0.7149440530460011,0.8323957558551058,0.1279062845832029,0.08051170493856159,0.5,0.8368649857160602,0.0,0.27143543317455016,0.02308732696674206,0.15594381441930616,0.5557742336184331,0.8445998287241009,0.9032258064516128,0.9060068868766739,0.8926766040181464,0.909660107334526,0.8910963052695337,0.8902165795369679,0.8968964314773916,0.8880634600856208
